URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
http://hl7.org/fhir/ValueSet/jurisdiction,5.0.0,draft,"2.16.840.1.113883.4.642.3.48",JurisdictionValueSet,Jurisdiction ValueSet,"This value set defines a base set of codes for country, country subdivision and region    for indicating where a resource is intended to be used.             Note: The codes for countries and country subdivisions are taken from    [ISO 3166](https://www.iso.org/iso-3166-country-codes.html)    while the codes for ""supra-national"" regions are from    [UN Standard country or area codes for statistical use (M49)](http://unstats.un.org/unsd/methods/m49/m49.htm).","StructureDefinition/SGCodeSystem,StructureDefinition/SGPersona,StructureDefinition/SGLogicalModel,StructureDefinition/SGTransactionOperation,StructureDefinition/SGBusinessProcess,StructureDefinition/SGTransactionDefinition,StructureDefinition/SGGraphDefinition,StructureDefinition/SGMeasure,StructureDefinition/SGActor,StructureDefinition/SGImplementationGuide,StructureDefinition/SGValueSet","hl7.terminology.r5,Other"
http://hl7.org/fhir/ValueSet/languages,5.0.0,active,"2.16.840.1.113883.4.642.3.891,2.16.840.1.113883.4.642.3.20",CommonLanguages,Common Languages,"This value set includes common codes from BCP-47 (see http://tools.ietf.org/html/bcp47)","StructureDefinition/sg-groupdefinition,StructureDefinition/SGCodeSystem,StructureDefinition/SGPersona,StructureDefinition/SGLogicalModel,StructureDefinition/SGTransactionOperation,StructureDefinition/SGBusinessProcess,StructureDefinition/SGTransactionDefinition,StructureDefinition/SGGraphDefinition,StructureDefinition/SGMeasure,StructureDefinition/SGActor,StructureDefinition/SGImplementationGuide,StructureDefinition/SGValueSet","hl7.terminology.r5"
http://hl7.org/fhir/ValueSet/measure-aggregate-method,5.0.0,active,"2.16.840.1.113883.4.642.3.3192",MeasureAggregateMethod,Measure Aggregate Method,"Aggregation method for a measure (e.g. sum, average, median, minimum, maximum, count)","StructureDefinition/SGMeasure","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/measure-data-usage,5.0.0,draft,"2.16.840.1.113883.4.642.3.771,2.16.840.1.113883.4.642.3.755",MeasureDataUsage,Measure Data Usage,"The intended usage for supplemental data elements in the measure.","StructureDefinition/SGMeasure","THO"
http://hl7.org/fhir/ValueSet/measure-definition-example,5.0.0,draft,"2.16.840.1.113883.4.642.3.3190",MeasureDefinitionExample,Measure Definition Example,"Example Measure Definitions for the Measure Resource.","StructureDefinition/SGMeasure","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/measure-group-example,5.0.0,draft,"2.16.840.1.113883.4.642.3.3191",MeasureGroupExample,Measure Group Example,"Example Measure Groups for the Measure Resource.","StructureDefinition/SGMeasure","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/measure-improvement-notation,5.0.0,draft,"2.16.840.1.113883.4.642.3.1236",MeasureImprovementNotation,Measure Improvement Notation,"Observation values that indicate what change in a measurement value or score is indicative of an improvement in the measured item or scored issue.","StructureDefinition/SGMeasure","THO"
http://hl7.org/fhir/ValueSet/measure-population,5.0.0,draft,"2.16.840.1.113883.4.642.3.765,2.16.840.1.113883.4.642.3.749",MeasurePopulationType,Measure Population Type,"The type of population.","StructureDefinition/SGMeasure","THO"
http://hl7.org/fhir/ValueSet/measure-scoring-unit,5.0.0,active,"2.16.840.1.113883.4.642.3.3188",MeasureScoringUnit,Measure Scoring Unit,"This is an example value set illustrating some typical scoring units used in quality measure specifications.","StructureDefinition/SGMeasure","UCUM"
http://hl7.org/fhir/ValueSet/measure-stratifier-example,5.0.0,draft,"2.16.840.1.113883.4.642.3.3187",MeasureStratifierExample,Measure Stratifier Example,"Identifier subgroups in a population for measuring purposes.","StructureDefinition/SGMeasure","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/measure-supplemental-data-example,5.0.0,draft,"2.16.840.1.113883.4.642.3.3189",MeasureSupplementalDataExample,Measure Supplemental Data Example,"Supplemental data in a population for measuring purposes.","StructureDefinition/SGMeasure","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/measure-type,5.0.0,draft,"2.16.840.1.113883.4.642.3.753,2.16.840.1.113883.4.642.3.769",MeasureType,Measure Type,"The type of measure (includes codes from 2.16.840.1.113883.1.11.20368).","StructureDefinition/SGMeasure","THO"
http://hl7.org/fhir/ValueSet/medication-as-needed-reason,5.0.0,draft,"2.16.840.1.113883.4.642.3.89,2.16.840.1.113883.4.642.3.96",SNOMEDCTMedicationAsNeededReasonCodes,SNOMED CT Medication As Needed Reason Codes,"This value set includes all clinical findings from SNOMED CT - provided as an exemplar value set.","StructureDefinition/SGBusinessProcess","SCT"
http://hl7.org/fhir/ValueSet/mimetypes,5.0.0,active,"2.16.840.1.113883.4.642.3.1024",MimeTypes,Mime Types,"This value set includes all possible codes from BCP-13 (see http://tools.ietf.org/html/bcp13)","StructureDefinition/SGLogicalModel","Other"
http://hl7.org/fhir/ValueSet/observation-codes,5.0.0,draft,"2.16.840.1.113883.4.642.2.216,2.16.840.1.113883.4.642.3.396,2.16.840.1.113883.4.642.3.383",LOINCCodes,LOINC Codes,"This value set includes all LOINC codes","StructureDefinition/SGBusinessProcess","LOINC"
http://hl7.org/fhir/ValueSet/operation-kind,5.0.0,active,"2.16.840.1.113883.4.642.3.499,2.16.840.1.113883.4.642.3.506,2.16.840.1.113883.4.642.2.297",OperationKind,Operation Kind,"Whether an operation is a normal operation or a query.","StructureDefinition/SGTransactionOperation","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/operation-parameter-scope,5.0.0,active,"2.16.840.1.113883.4.642.3.3206",OperationParameterScope,Operation Parameter Scope,"Indicates that a parameter applies when the operation is being invoked at the specified level","StructureDefinition/SGTransactionOperation","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/operation-parameter-use,5.0.0,active,"2.16.840.1.113883.4.642.3.501,2.16.840.1.113883.4.642.2.298,2.16.840.1.113883.4.642.3.508",OperationParameterUse,Operation Parameter Use,"Whether an operation parameter is an input or an output parameter.","StructureDefinition/SGTransactionOperation","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/participant-resource-types,5.0.0,active,"2.16.840.1.113883.4.642.3.3301",ParticipantResourceTypes,Participant Resource Types,"All Resource Types that represent participant resources","StructureDefinition/SGBusinessProcess,StructureDefinition/SGMeasure","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/plan-definition-type,5.0.0,draft,"2.16.840.1.113883.4.642.3.797,2.16.840.1.113883.4.642.3.780",PlanDefinitionType,Plan Definition Type,"The type of PlanDefinition.","StructureDefinition/SGBusinessProcess","THO"
http://hl7.org/fhir/ValueSet/property-representation,5.0.0,active,"2.16.840.1.113883.4.642.3.87",PropertyRepresentation,PropertyRepresentation,"How a property is represented when serialized.","StructureDefinition/SGLogicalModel","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/publication-status,5.0.0,active,"2.16.840.1.113883.4.642.3.3",PublicationStatus,PublicationStatus,"The lifecycle status of an artifact.","StructureDefinition/SGCodeSystem,StructureDefinition/SGPersona,StructureDefinition/SGLogicalModel,StructureDefinition/SGTransactionOperation,StructureDefinition/SGBusinessProcess,StructureDefinition/SGTransactionDefinition,StructureDefinition/SGGraphDefinition,StructureDefinition/SGMeasure,StructureDefinition/SGActor,StructureDefinition/SGImplementationGuide,StructureDefinition/SGValueSet","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/reference-version-rules,5.0.0,active,"2.16.840.1.113883.4.642.3.89",ReferenceVersionRules,ReferenceVersionRules,"Whether a reference needs to be version specific or version independent, or whether either can be used.","StructureDefinition/SGLogicalModel","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/request-priority,5.0.0,draft,"2.16.840.1.113883.4.642.3.115",RequestPriority,RequestPriority,"Identifies the level of importance to be assigned to actioning the request.","StructureDefinition/SGBusinessProcess","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/resource-aggregation-mode,5.0.0,active,"2.16.840.1.113883.4.642.3.85",AggregationMode,AggregationMode,"How resource references can be aggregated.","StructureDefinition/SGLogicalModel","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/resource-slicing-rules,5.0.0,active,"2.16.840.1.113883.4.642.3.83",SlicingRules,SlicingRules,"How slices are interpreted when evaluating an instance.","StructureDefinition/SGLogicalModel","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/resource-types,5.0.0,active,"2.16.840.1.113883.4.642.3.27",ResourceType,Resource Types,"Concrete FHIR Resource Types","StructureDefinition/SGImplementationGuide","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/search-param-type,5.0.0,active,"2.16.840.1.113883.4.642.3.11",SearchParamType,SearchParamType,"Data types allowed to be used for search parameters.","StructureDefinition/SGTransactionOperation","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/spdx-license,5.0.0,draft,"2.16.840.1.113883.4.642.3.1026",SPDXLicense,S P D X License,"The license that applies to an Implementation Guide (using an SPDX license Identifiers, or 'not-open-source'). The binding is required but new SPDX license Identifiers are allowed to be used (https://spdx.org/licenses/).","StructureDefinition/SGImplementationGuide","Internal"
http://hl7.org/fhir/ValueSet/structure-definition-kind,5.0.0,active,"2.16.840.1.113883.4.642.2.348,2.16.840.1.113883.4.642.3.668,2.16.840.1.113883.4.642.3.654",StructureDefinitionKind,Structure Definition Kind,"Defines the type of structure that a definition is describing.","StructureDefinition/SGLogicalModel","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/type-derivation-rule,5.0.0,active,"2.16.840.1.113883.4.642.3.673,2.16.840.1.113883.4.642.3.659",TypeDerivationRule,Type Derivation Rule,"How a type relates to its baseDefinition.","StructureDefinition/SGLogicalModel","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/version-algorithm,5.0.0,draft,"2.16.840.1.113883.4.642.3.3103",VersionAlgorithm,Version Algorithm,"Indicates the mechanism used to compare versions to determine which is more current.","StructureDefinition/SGCodeSystem,StructureDefinition/SGPersona,StructureDefinition/SGLogicalModel,StructureDefinition/SGTransactionOperation,StructureDefinition/SGBusinessProcess,StructureDefinition/SGTransactionDefinition,StructureDefinition/SGGraphDefinition,StructureDefinition/SGMeasure,StructureDefinition/SGActor,StructureDefinition/SGImplementationGuide,StructureDefinition/SGValueSet","hl7.fhir.r5.core"
http://hl7.org/fhir/ValueSet/version-independent-all-resource-types,5.0.0,active,"2.16.840.1.113883.4.642.4.3324",VersionIndependentResourceTypesAll,Version Independent Resource Types (All),"Current and past FHIR resource types (deleted or renamed), including abstract types","StructureDefinition/SGTransactionOperation,StructureDefinition/SGTransactionDefinition,StructureDefinition/SGGraphDefinition","hl7.fhir.r5.core"
http://terminology.hl7.org/ValueSet/action-participant-role,1.0.0,draft,,ActionParticipantRole,Action Participant Role,"Either a practitioner role or a relationship type.  Note from UTG import - may have been a temporary entry that subsequently disappeared from the FHIR source; unable to locate.   Version set to 0.1.0","StructureDefinition/SGBusinessProcess",
http://terminology.hl7.org/ValueSet/measure-scoring,1.0.0,draft,"2.16.840.1.113883.4.642.3.767",MeasureScoring,MeasureScoring,"The scoring type of the measure.","StructureDefinition/SGMeasure","THO"
